Date,Ticker,Action,Shares,Price,Total
1996-05-13,Stock_01,SELL,30,162.41152912640206,5095.158056878923
1996-05-13,Stock_04,SELL,28,174.60107794438628,5958.148978821252
1996-05-13,Stock_05,SELL,46,106.81208890184423,5138.043668104784
1996-05-13,Stock_06,SELL,37,133.8495354828905,6035.663217068435
1996-05-13,Stock_07,SELL,18,273.0386088767831,5139.4437648875055
1996-05-13,Stock_10,SELL,18,241.29549616904745,4541.938733071599
1996-05-13,Stock_11,SELL,13,324.9882696940658,4224.847506022856
1996-05-13,Stock_12,SELL,33,141.66858839631698,4785.729227240026
1996-05-13,Stock_13,SELL,43,102.72642708227112,4417.236364537658
1996-05-13,Stock_14,SELL,12,292.78336244512917,3513.4003493415503
1996-05-13,Stock_15,SELL,97,46.90438471675933,4549.725317525656
1996-05-13,Comm_01,BUY,5,96.1268212184491,-480.6341060922455
1996-05-13,FX_01,BUY,58,121.87269257620494,-7068.616169419886
1996-05-13,FX_05,SELL,150,95.62698191892116,14344.047287838173
1996-05-13,FX_06,BUY,36,102.3671509943008,-3685.217435794829
1996-05-13,Idx_04,SELL,229,156.55165279003714,35850.3284889185
1996-05-20,Idx_04,SELL,6,154.8369433429378,929.0216600576267
1996-05-22,Stock_05,BUY,5,96.13905560236176,-498.22500710725797
1996-05-22,Stock_15,BUY,5,44.02407352556394,-220.12036762781972
1996-05-31,FX_05,BUY,5,96.58206154617,-482.91030773085
1996-06-07,Stock_01,BUY,5,161.22445335101534,-832.9365969870591
1996-06-07,Stock_06,BUY,5,133.90443169131032,-800.631853608837
1996-06-07,Stock_14,SELL,16,286.1654204201257,4578.646726722011
1996-06-07,Stock_15,BUY,14,44.81864417131812,-627.4610183984537
1996-06-07,FX_01,SELL,9,119.58257743918924,1076.243196952703
1996-06-07,FX_05,BUY,15,96.78074773890634,-1451.7112160835952
1996-06-07,FX_06,SELL,5,100.89912883633484,504.4956441816742
1996-06-11,Stock_15,SELL,5,47.0409529067306,235.20476453365302
1996-06-13,Stock_05,BUY,7,108.03887367377996,-779.7993357778223
1996-06-13,Stock_06,BUY,5,134.53250503789644,-811.4824783500087
1996-06-13,Stock_07,SELL,17,259.7081984031332,4552.388880716971
1996-06-13,Stock_10,BUY,5,237.7500868589956,-1225.7318229836283
1996-06-13,Stock_12,BUY,8,142.12624699111504,-1141.4805751259887
1996-06-13,Stock_13,BUY,8,109.68504124311389,-877.4803299449111
1996-06-13,Stock_15,BUY,7,48.33212628861222,-338.32488402028554
1996-06-13,FX_01,SELL,7,120.63738471552614,844.4616930086829
1996-06-13,FX_05,SELL,29,96.98291355456271,2812.5044930823187
1996-06-13,FX_06,SELL,5,100.3931890917154,501.965945458577
1996-06-14,Comm_01,SELL,154,102.72623837356866,15819.840709529573
1996-06-18,Stock_15,BUY,5,45.35249594306918,-226.7624797153459
1996-06-19,Stock_04,BUY,5,189.10308086618016,-1133.6210740605804
1996-06-27,Stock_15,SELL,6,48.41903490140967,290.514209408458
1996-07-05,Idx_04,BUY,5,158.94502840918875,-794.7251420459438
1996-07-08,Comm_01,SELL,7,93.53870040527006,654.7709028368904
1996-07-09,Stock_15,SELL,5,51.49798440130036,257.4899220065018
1996-07-10,Stock_03,BUY,27,197.18712402938516,-5735.575413521271
1996-07-10,Stock_05,SELL,6,107.99797506440704,681.8118946039797
1996-07-10,Stock_12,SELL,8,157.6520480805432,1358.7022089547459
1996-07-10,Stock_13,SELL,6,108.03237235527814,648.1942341316688
1996-07-10,Stock_15,SELL,15,51.53523691911859,773.0285537867788
1996-07-10,FX_01,BUY,5,115.91372716478558,-579.5686358239279
1996-07-10,FX_05,SELL,12,95.03909443568982,1140.4691332282778
1996-07-10,FX_06,SELL,30,107.729508234853,3231.88524704559
1996-07-15,Stock_15,SELL,5,52.98780653846109,264.9390326923055
1996-07-16,Stock_13,BUY,11,89.93998884480521,-989.3398772928574
1996-07-16,Comm_01,BUY,5,97.58601795356483,-487.93008976782414
1996-07-24,Idx_04,BUY,5,167.16186975506412,-835.8093487753206
1996-07-26,Stock_04,SELL,5,197.7464256973296,1105.3304551088063
1996-07-26,Stock_06,SELL,5,132.5960310287484,741.1634916069537
1996-07-29,Stock_15,BUY,5,50.5544385062193,-252.7721925310965
1996-07-30,Stock_05,BUY,6,103.17261667071936,-652.695910064331
1996-07-30,Stock_06,SELL,40,135.00357030497509,6039.088103095664
1996-07-30,Stock_13,BUY,6,89.59205023530541,-537.5523014118324
1996-07-30,Stock_15,BUY,13,49.66054870611747,-645.5871331795271
1996-07-30,FX_01,BUY,30,111.83200728420135,-3354.9602185260405
1996-07-30,FX_05,BUY,13,94.842895516735,-1232.957641717555
1996-07-30,FX_06,SELL,7,108.80135821676882,761.6095075173818
1996-07-31,Stock_03,BUY,5,187.88744142463145,-1026.1547811059381
1996-08-02,Stock_01,BUY,35,174.10106697682653,-6415.876897084753
1996-08-02,Stock_03,BUY,32,187.88744142463145,-6535.133739296304
1996-08-02,Stock_04,BUY,32,209.3386875577091,-7522.8624881740925
1996-08-02,Stock_05,BUY,57,103.94959110066088,-6238.5575590980025
1996-08-02,Stock_10,BUY,28,224.40272994590052,-6615.652922537397
1996-08-02,Stock_11,BUY,23,318.5800810221368,-7327.341863509147
1996-08-02,Stock_12,BUY,43,155.25805620028515,-7256.535915896222
1996-08-02,Stock_13,BUY,68,88.63524193182157,-6027.196451363867
1996-08-02,Stock_15,BUY,119,52.04424671460163,-6193.265359037594
1996-08-02,FX_01,SELL,40,112.30100632527969,4492.040253011188
1996-08-02,FX_05,BUY,142,94.97590807825055,-13486.578947111579
1996-08-02,FX_06,SELL,84,108.6942947354631,9130.3207577789
1996-08-02,Idx_04,BUY,222,165.88647027665178,-36826.796401416694
1996-08-05,Stock_15,SELL,11,52.11874826804346,573.3062309484781
1996-08-05,FX_05,SELL,5,95.17324830730736,475.8662415365368
1996-08-06,Stock_01,SELL,8,170.85013409030557,1436.7256745652878
1996-08-06,Stock_03,SELL,8,186.85416572688757,1608.8399589293392
1996-08-06,Stock_04,SELL,8,206.99988403352117,1866.5546779306112
1996-08-06,Stock_05,SELL,13,104.4811903990556,1427.7428901443031
1996-08-06,Stock_08,BUY,91,116.2162764436474,-11920.349150734268
1996-08-06,Stock_10,SELL,6,225.65403760449877,1423.1900568380956
1996-08-06,Stock_11,SELL,5,317.66458839103245,1588.3229419551622
1996-08-06,Stock_12,SELL,10,154.97643408225667,1667.9604042675307
1996-08-06,Stock_13,SELL,14,87.5914593726176,1226.2804312166465
1996-08-06,Stock_15,SELL,22,51.13795333733878,1125.034973421453
1996-08-06,FX_01,SELL,62,112.7147176099592,6988.31249181747
1996-08-06,FX_05,SELL,27,95.13305823924944,2568.5925724597346
1996-08-06,FX_06,BUY,20,107.62671203172924,-2152.534240634585
1996-08-07,Stock_09,BUY,56,187.0256687568174,-11266.777728746687
1996-08-07,Stock_13,SELL,120,86.23452125234277,10348.142550281133
1996-08-07,Comm_01,BUY,5,102.29988244144292,-511.4994122072146
1996-08-07,FX_06,SELL,73,107.57478413484958,7852.95924184402
1996-08-07,Idx_04,SELL,6,168.5499161397564,1011.2994968385383
1996-08-08,FX_05,SELL,6,94.82452019116556,568.9471211469934
1996-08-09,Stock_15,BUY,6,49.62330663488305,-297.7398398092983
1996-08-13,FX_06,BUY,5,109.47835342106242,-547.391767105312
1996-08-16,FX_01,BUY,5,111.85766532719232,-559.2883266359617
1996-08-22,Stock_05,SELL,5,108.8567384507491,577.2460716143387
1996-08-26,FX_01,SELL,5,110.01158820327088,550.0579410163543
1996-08-27,Stock_03,SELL,6,187.28469936475025,1241.5279387986477
1996-08-27,Stock_05,SELL,8,107.18011854978324,911.1409498658453
1996-08-27,Stock_08,SELL,11,115.90404626713774,1395.907451218771
1996-08-27,Stock_09,SELL,7,191.84588991298796,1483.7252514041154
1996-08-27,Stock_10,SELL,7,233.99616388320075,1740.556491926859
1996-08-27,Stock_14,BUY,28,339.35422840657077,-9501.918395383982
1996-08-27,Stock_15,SELL,17,48.74182737633143,828.6110653976343
1996-08-27,FX_01,BUY,15,109.48770251820343,-1642.3155377730516
1996-08-27,FX_05,SELL,23,94.10629041802083,2164.4446796144794
1996-08-27,FX_06,BUY,22,110.48490551281714,-2430.667921281977
1996-08-28,Stock_12,SELL,5,152.6880391697584,845.2916287159918
1996-08-29,Stock_01,SELL,8,163.43401623370067,1396.6700052530532
1996-08-29,Stock_05,SELL,8,108.44779366874651,926.770228398618
1996-08-29,Stock_06,BUY,63,136.1811226955696,-9391.305577073119
1996-08-29,Stock_08,SELL,7,118.4644042977957,907.7252728204937
1996-08-29,Stock_11,SELL,6,314.61302050043736,1887.678123002624
1996-08-29,Stock_12,SELL,5,154.06107158665702,853.889348184344
1996-08-29,Stock_15,SELL,21,50.790322368343624,1066.5967697352162
1996-08-29,FX_01,SELL,50,109.46329384173433,5473.164692086716
1996-08-29,FX_05,SELL,15,93.61353254183427,1404.2029881275141
1996-08-29,FX_06,BUY,17,110.8507605964618,-1884.4629301398506
1996-08-30,Stock_01,BUY,5,159.1926008860675,-848.8526379858237
1996-08-30,Stock_05,BUY,7,105.74887378036422,-789.4292445880103
1996-08-30,Stock_06,BUY,6,136.573667511472,-899.7646565895374
1996-08-30,Stock_08,BUY,7,119.33871937530168,-917.2550691158892
1996-08-30,Stock_10,SELL,40,229.6165436811567,9794.958194994626
1996-08-30,Stock_15,BUY,14,49.9212675801206,-698.8977461216884
1996-08-30,FX_01,SELL,17,109.80211546684848,1866.6359629364242
1996-08-30,FX_05,SELL,56,93.76927970902184,5251.0796637052235
1996-08-30,FX_06,SELL,16,110.188603016467,1763.017648263472
1996-09-02,Stock_12,BUY,5,150.7868973225511,-822.3349183182715
1996-09-02,Comm_01,BUY,5,106.9837273484452,-534.918636742226
1996-09-06,FX_06,SELL,5,109.2045014017422,546.022507008711
1996-09-11,Stock_05,BUY,11,107.26190750618376,-1251.5008212824182
1996-09-11,Stock_06,BUY,6,140.94382419296417,-931.3767732389564
1996-09-11,Stock_08,BUY,6,121.96152344126156,-805.9390385669697
1996-09-11,Stock_09,BUY,7,184.85654416627935,-1422.9283559888984
1996-09-11,Stock_11,SELL,27,310.6460341918241,8387.442923179251
1996-09-11,Stock_12,BUY,8,149.3082679378927,-1313.4816464030546
1996-09-11,Stock_15,BUY,23,49.176353029345634,-1131.0561196749495
1996-09-11,FX_01,SELL,18,110.13569632818412,1982.4425339073143
1996-09-11,FX_05,BUY,14,94.2772839221146,-1319.8819749096044
1996-09-11,FX_06,SELL,17,109.96390760401655,1869.3864292682815
1996-09-13,Stock_05,SELL,5,111.39208868867574,591.3376076296958
1996-09-13,Stock_15,BUY,5,48.406627842054064,-242.03313921027032
1996-09-13,Comm_01,BUY,141,103.25466775276236,-14558.908153139493
1996-09-16,Stock_04,BUY,7,179.29665014773008,-1376.4079343783687
1996-09-18,FX_06,BUY,5,112.77060397150112,-563.8530198575056
1996-09-20,Stock_02,BUY,70,133.84535769767345,-10410.526130425947
1996-09-20,Stock_04,SELL,7,186.28572701771583,1445.1139153354889
1996-09-20,Stock_05,SELL,6,107.09833785572803,681.1483295568546
1996-09-20,Stock_06,SELL,10,141.37201461863876,1566.7074509300755
1996-09-20,Stock_08,SELL,12,125.64599077395876,1670.9149441442526
1996-09-20,Stock_09,SELL,5,187.98971906569065,1044.4205997178744
1996-09-20,Stock_12,SELL,6,144.3090222828517,962.090797388909
1996-09-20,Stock_15,SELL,15,46.64366584275621,699.654987641343
1996-09-20,FX_01,BUY,21,110.82161169990978,-2327.2538456981056
1996-09-20,FX_05,SELL,16,94.3392208790159,1509.4275340642544
1996-09-20,FX_06,SELL,42,111.11465083395488,4666.8153350261055
1996-09-24,FX_06,SELL,5,110.72001871970222,553.6000935985111
1996-09-26,Stock_15,SELL,5,48.91563763753711,244.57818818768556
1996-10-10,Stock_15,SELL,6,51.51040190723977,309.0624114434386
1996-10-11,FX_06,SELL,5,110.63860109177295,553.1930054588647
1996-10-15,Stock_01,SELL,7,170.97714330969347,1259.5010320202732
1996-10-15,Stock_02,SELL,6,138.61981339245114,923.0432954084139
1996-10-15,Stock_04,SELL,5,189.08139636272276,1060.7357387009115
1996-10-15,Stock_05,SELL,5,106.68940133607084,561.3758344170271
1996-10-15,Stock_07,BUY,32,274.97383302592374,-9259.84627674312
1996-10-15,Stock_09,SELL,6,198.6764877262838,1322.9494071806698
1996-10-15,Stock_12,SELL,5,149.1999639364212,827.9121085237209
1996-10-15,Stock_15,SELL,18,51.39866872914731,925.1760371246515
1996-10-15,FX_01,BUY,15,112.19884759747148,-1682.9827139620722
1996-10-15,FX_05,BUY,59,95.0249323137188,-5606.471006509409
1996-10-15,FX_06,BUY,21,110.98020223068156,-2330.5842468443125
1996-10-16,Idx_04,SELL,5,178.89614689800462,894.4807344900231
1996-10-17,Stock_08,SELL,5,127.51941216631882,719.0754266662627
1996-10-18,Stock_01,BUY,5,172.90737597617277,-905.745115520853
1996-10-18,Stock_02,BUY,6,140.14443083601836,-928.8757436366685
1996-10-18,Stock_04,SELL,46,193.13850380084085,10043.49490819079
1996-10-18,Stock_05,BUY,6,110.4106542612509,-694.0403339117507
1996-10-18,Stock_08,BUY,7,128.14390276931476,-1014.0378275020399
1996-10-18,Stock_12,BUY,5,151.106916278583,-834.6124803153133
1996-10-18,Stock_15,BUY,17,51.957348548387984,-883.2749253225957
1996-10-18,FX_01,BUY,47,113.04677292901552,-5313.198327663729
1996-10-18,FX_05,BUY,21,95.45034966969796,-2004.4573430636572
1996-10-18,FX_06,SELL,22,110.46648305317927,2430.262627169944
1996-10-22,Stock_01,BUY,6,173.5169084226104,-1083.3574577102947
1996-10-22,Stock_02,BUY,6,140.74627081254923,-933.2064524477373
1996-10-22,Stock_03,BUY,6,193.7820378160182,-1284.855698231798
1996-10-22,Stock_05,BUY,9,111.1058314724466,-1040.538344778625
1996-10-22,Stock_06,BUY,9,143.998367391685,-1467.3500266147084
1996-10-22,Stock_07,BUY,7,279.3903280577379,-2035.1111483940406
1996-10-22,Stock_08,BUY,8,124.2096815453866,-1125.0688019610718
1996-10-22,Stock_09,BUY,7,205.72001562561013,-1591.3443793785882
1996-10-22,Stock_12,SELL,64,150.7890720107212,10664.473719723064
1996-10-22,Stock_15,BUY,21,50.69101017838516,-1064.5112137460885
1996-10-22,FX_01,SELL,12,113.22273634019908,1358.672836082389
1996-10-22,FX_05,BUY,22,96.0995323497434,-2114.1897116943546
1996-10-22,FX_06,BUY,44,110.50694831441444,-4862.305725834236
1996-10-24,Stock_15,BUY,6,50.9393080642543,-305.6358483855258
1996-10-24,Comm_01,BUY,5,100.8947346960841,-504.47367348042053
1996-10-24,FX_06,SELL,5,108.61579596828072,543.0789798414036
1996-10-25,Stock_05,BUY,6,100.9235153866765,-628.6434883561416
1996-10-29,Stock_05,BUY,6,99.41048992320232,-616.883559124134
1996-10-29,Stock_15,SELL,7,52.88848738411344,370.2194116887941
1996-10-29,FX_06,SELL,5,108.61334772044206,543.0667386022103
1996-10-30,Stock_01,SELL,7,167.01510476435976,1206.374502004
1996-10-30,Stock_02,SELL,15,150.93710699028708,2457.5105214346713
1996-10-30,Stock_03,SELL,9,195.8969827224722,1913.7198496407957
1996-10-30,Stock_05,SELL,17,98.510844452178,1728.069966619611
1996-10-30,Stock_06,SELL,13,149.43673536105211,2248.349992424119
1996-10-30,Stock_07,SELL,10,312.8979997848392,3228.725665271461
1996-10-30,Stock_08,SELL,13,128.28450466116848,1930.1041633852735
1996-10-30,Stock_09,SELL,9,213.73508452400617,2087.980468784027
1996-10-30,Stock_11,BUY,29,314.00280339933045,-9106.081298580582
1996-10-30,Stock_12,BUY,51,178.47492516580866,-9879.966904894904
1996-10-30,Stock_15,SELL,33,52.789161265376585,1742.0423217574273
1996-10-30,FX_01,BUY,22,115.73459430800447,-2546.1610747760983
1996-10-30,FX_05,SELL,37,96.91068000926975,3585.6951603429807
1996-10-30,FX_06,SELL,26,108.54457066866551,2822.1588373853033
1996-11-05,Idx_04,SELL,5,192.7325420548003,963.6627102740015
1996-11-06,Stock_15,BUY,5,50.7406627911698,-253.70331395584898
1996-11-11,Stock_01,BUY,6,162.11336259975246,-991.607413635976
1996-11-11,Stock_02,BUY,5,145.2398738284731,-783.2742830516308
1996-11-11,Stock_05,SELL,92,98.5517347992056,9243.188320351108
1996-11-11,Stock_06,BUY,6,145.1125552798254,-1008.6127591877002
1996-11-11,Stock_08,BUY,6,125.94862162451854,-875.4127892492182
1996-11-11,Stock_09,BUY,5,199.40510549034164,-1075.3857527047962
1996-11-11,Stock_15,BUY,24,48.89080959004751,-1173.3794301611401
1996-11-11,FX_01,SELL,9,115.84257902917253,1042.5832112625528
1996-11-11,FX_05,SELL,62,98.09125690498222,6081.657928108897
1996-11-11,FX_06,SELL,20,107.85940009513784,2157.1880019027567
1996-11-13,Stock_03,BUY,5,188.14216795505268,-995.8921302185314
1996-11-14,Idx_04,BUY,5,184.97826638116433,-924.8913319058216
1996-11-15,Stock_15,SELL,7,49.75986786046512,348.31907502325583
1996-11-15,FX_06,SELL,5,106.46245798247833,532.3122899123916
1996-11-19,Stock_09,BUY,5,179.00313955642048,-963.9943032383813
1996-11-19,FX_06,BUY,5,107.7069715790697,-538.5348578953485
1996-11-20,Stock_01,BUY,6,161.1228490812446,-989.3933218539569
1996-11-20,Stock_02,BUY,6,148.9711780840476,-957.8018391856995
1996-11-20,Stock_08,BUY,7,127.7163596815,-1021.9167281551831
1996-11-20,Stock_09,BUY,7,177.0600727523789,-1328.1307818150776
1996-11-20,Stock_11,SELL,29,299.35538513344903,8681.306168870022
1996-11-20,Stock_12,BUY,5,188.29214715571177,-1008.8448381394056
1996-11-20,Stock_15,BUY,26,48.33212628861222,-1256.635283503918
1996-11-20,FX_01,SELL,12,114.30650261739,1371.67803140868
1996-11-20,FX_05,BUY,12,97.71008891347324,-1172.521066961679
1996-11-20,FX_06,SELL,24,107.1573991139548,2571.777578734915
1996-11-25,Stock_14,BUY,5,321.95144544972817,-1609.757227248641
1996-11-27,Stock_15,SELL,7,49.188770535285045,344.32139374699534
1996-11-29,Stock_15,SELL,6,50.50477892904548,303.0286735742729
1996-12-02,Stock_01,SELL,67,163.71339303600018,11122.526855751203
1996-12-02,Stock_02,SELL,8,152.02039304831348,1303.8271855755002
1996-12-02,Stock_04,BUY,44,218.0979637795107,-11198.038542560567
1996-12-02,Stock_08,SELL,8,127.59007611196648,1191.0899330745126
1996-12-02,Stock_09,SELL,7,181.43194647180135,1361.570062894816
1996-12-02,Stock_13,BUY,105,91.5926743672887,-9617.230808565313
1996-12-02,Stock_15,SELL,17,51.80836633467191,880.7422276894224
1996-12-02,FX_01,SELL,46,116.6910830146846,5367.789818675491
1996-12-02,FX_05,SELL,91,98.61785433892028,8974.224744841746
1996-12-02,FX_06,BUY,24,107.2082468206364,-2572.9979236952736
1996-12-03,Stock_15,SELL,6,52.70225265257915,316.2135159154749
1996-12-04,Comm_01,SELL,158,94.7817240883256,14975.512405955446
1996-12-05,Stock_13,SELL,5,96.46369014042804,482.31845070214024
1996-12-09,Stock_15,BUY,5,51.1751919263786,-255.875959631893
1996-12-11,Stock_15,SELL,5,53.918941891991935,269.5947094599597
1996-12-13,Stock_15,SELL,5,55.12321362546532,275.61606812732657
1996-12-13,FX_01,SELL,6,115.61241941339348,693.6745164803609
1996-12-18,Stock_13,BUY,5,93.68024780302048,-468.4012390151024
1996-12-18,Stock_15,SELL,5,55.74396704562462,278.7198352281231
1996-12-19,Comm_01,BUY,5,102.81030694420136,-514.0515347210068
1996-12-20,Stock_14,SELL,5,355.16375221609457,1775.8187610804728
1996-12-20,FX_01,SELL,6,112.48415030615726,674.9049018369435
1996-12-23,Stock_08,SELL,5,143.18371728452414,807.6347120417428
1996-12-24,FX_05,BUY,5,97.17990140125232,-485.8995070062616
1996-12-25,FX_01,SELL,7,112.32861074979942,786.300275248596
1996-12-27,FX_06,SELL,7,109.3905634042632,765.7339438298425
1996-12-31,FX_06,SELL,6,109.45491545437685,656.729492726261
1997-01-02,FX_01,SELL,6,110.76040589156536,664.5624353493921
1997-01-03,Stock_02,BUY,7,160.59003567687697,-1242.9871638343923
1997-01-03,Stock_06,BUY,6,156.2111572399729,-1040.1845714282804
1997-01-03,Stock_08,BUY,6,147.47669314917687,-982.0232022439831
1997-01-03,Stock_09,SELL,53,198.19071722674897,11614.731861145476
1997-01-03,Stock_13,BUY,9,101.7696270961112,-915.9266438650008
1997-01-03,Stock_15,BUY,17,59.56782761409567,-1012.6530694396264
1997-01-03,FX_01,SELL,21,110.98061002884918,2330.5928106058327
1997-01-03,FX_05,BUY,10,97.09096558607712,-970.9096558607712
1997-01-03,FX_06,BUY,52,110.57323331739724,-5749.808132504657
1997-01-06,Stock_03,BUY,5,203.38743252228903,-1125.481536794359
1997-01-06,Comm_01,SELL,5,101.93358857803624,509.66794289018117
1997-01-08,Stock_14,BUY,5,349.0360135811434,-1745.180067905717
1997-01-10,Stock_15,SELL,7,61.0700602928066,427.4904220496462
1997-01-13,Stock_12,BUY,6,186.63237304238424,-1238.2651152035983
1997-01-13,Stock_13,BUY,6,94.0107699363342,-564.0646196180052
1997-01-16,Stock_13,BUY,8,90.70543216066277,-725.6434572853021
1997-01-20,Stock_07,BUY,5,324.2080697744398,-1664.1160587603542
1997-01-20,Stock_13,SELL,8,89.76603201604112,718.128256128329
1997-01-20,Stock_15,BUY,6,58.47529602310394,-350.8517761386236
1997-01-20,FX_06,BUY,6,111.2324488414332,-667.3946930485992
1997-01-21,Stock_02,SELL,8,153.84661283839617,1344.468937340361
1997-01-21,Stock_03,SELL,8,202.8586900042675,1772.786558952613
1997-01-21,Stock_09,BUY,52,182.64631954129624,-10374.97635456512
1997-01-21,Stock_12,SELL,11,188.43336596875787,2264.2445850153363
1997-01-21,Stock_13,SELL,7,87.22614587355106,610.5830211148574
1997-01-21,Stock_15,SELL,19,57.54415718737849,1093.3389865601912
1997-01-21,FX_01,BUY,23,110.03668731913363,-2530.843808340074
1997-01-21,FX_05,SELL,10,97.71769004718549,977.1769004718549
1997-01-21,FX_06,SELL,45,109.23777525351016,4915.699886407958
1997-01-22,Stock_06,SELL,6,147.07127497223598,967.1463980975349
1997-01-22,Stock_08,SELL,7,142.61558238818122,1094.153189689206
1997-01-22,FX_01,BUY,5,109.60064525177924,-548.0032262588962
1997-01-24,Stock_15,BUY,5,55.35909748758963,-276.79548743794817
1997-01-27,FX_01,BUY,5,111.56103941245054,-557.8051970622527
1997-01-27,Idx_04,BUY,5,175.63591282477475,-878.1795641238738
1997-01-29,Stock_09,BUY,5,158.35826558158524,-849.478177276464
1997-01-29,Stock_13,SELL,6,92.30592647585506,553.8355588551303
1997-01-30,Stock_02,BUY,10,150.77778380997967,-1616.8475863693905
1997-01-30,Stock_03,BUY,6,196.16134769007493,-1262.1076933377983
1997-01-30,Stock_08,BUY,6,143.18928328024293,-940.8919907604751
1997-01-30,Stock_09,SELL,57,158.1153879288667,9664.529602571627
1997-01-30,Stock_12,BUY,9,182.67726087151536,-1763.0260425317285
1997-01-30,Stock_13,BUY,10,93.48888281539416,-934.8888281539416
1997-01-30,Stock_15,BUY,10,57.482076622070664,-574.8207662207067
1997-01-30,Comm_01,BUY,5,100.74461388473765,-503.72306942368823
1997-01-30,FX_01,SELL,21,109.51610916754248,2299.8382925183923
1997-01-30,FX_05,BUY,5,98.037466253382,-490.18733126690995
1997-01-30,FX_06,BUY,46,107.2338076282545,-4932.755150899707
1997-01-30,Idx_04,BUY,7,165.25081274068037,-1156.7556891847626
1997-02-03,Stock_06,BUY,5,153.30784530002296,-844.645574408804
1997-02-03,FX_01,SELL,6,110.1894782691434,661.1368696148604
1997-02-04,Stock_15,SELL,9,60.48654197949253,544.3788778154328
1997-02-04,FX_06,SELL,6,105.96278325825084,635.776699549505
1997-02-06,FX_01,BUY,5,111.98592923969406,-559.9296461984703
1997-02-07,Stock_15,BUY,5,61.24387055401228,-306.2193527700614
1997-02-07,FX_06,SELL,5,104.59538194661732,522.9769097330866
1997-02-10,Comm_01,SELL,5,98.1564930715586,490.782465357793
1997-02-13,Stock_01,BUY,61,159.7005911775256,-9725.27832636591
1997-02-13,Stock_02,SELL,8,148.83954769111384,1225.0947561241665
1997-02-13,Stock_04,SELL,5,250.39103159814613,1423.3316763994865
1997-02-13,Stock_06,SELL,6,151.99068093782088,1036.777472334659
1997-02-13,Stock_08,SELL,6,144.65564081903628,986.7427971367899
1997-02-13,Stock_12,SELL,6,184.9373168787969,1141.660973013428
1997-02-13,Stock_13,SELL,10,93.55845722957594,935.5845722957594
1997-02-13,Stock_14,SELL,5,345.9721442636679,1729.8607213183393
1997-02-13,Stock_15,SELL,20,59.55540314376707,1191.1080628753414
1997-02-13,FX_01,BUY,23,113.68871059917186,-2614.8403437809525
1997-02-13,FX_05,BUY,68,100.16922636978455,-6811.50739314535
1997-02-13,FX_06,BUY,18,102.887200942941,-1851.9696169729382
1997-02-17,Stock_15,BUY,5,58.897407652373346,-294.4870382618667
1997-02-19,Stock_01,SELL,61,159.87836371005437,9643.49116803426
1997-02-19,Stock_02,BUY,10,148.03193436610164,-1526.5814481363925
1997-02-19,Stock_04,BUY,5,251.11086588362684,-1424.4384742687773
1997-02-19,Stock_06,BUY,6,153.73798868498062,-1046.503369429207
1997-02-19,Stock_08,BUY,6,144.14561612799693,-981.2075353444177
1997-02-19,Stock_12,BUY,5,189.88123257701,-979.0764683397708
1997-02-19,Stock_13,BUY,7,98.49908068619251,-689.4935648033476
1997-02-19,Stock_15,BUY,9,60.88383252566151,-547.9544927309536
1997-02-19,FX_01,SELL,21,113.45096272567588,2382.4702172391935
1997-02-19,FX_05,SELL,69,101.13121914437646,6978.054120961976
1997-02-19,FX_06,SELL,21,103.12514354915908,2165.628014532341
1997-02-21,Stock_15,BUY,8,58.959481253291976,-471.6758500263358
1997-02-24,Stock_02,SELL,38,149.72790840261928,5864.880255463538
1997-02-24,Stock_03,SELL,27,199.1575301265649,5542.852105061853
1997-02-24,Stock_04,SELL,22,245.1801717321445,6126.47341913009
1997-02-24,Stock_06,SELL,36,155.00143846118624,6337.832499819693
1997-02-24,Stock_07,SELL,16,296.7106540418254,4717.451689010273
1997-02-24,Stock_08,SELL,38,146.82322306847092,6336.95871845742
1997-02-24,Stock_12,SELL,30,189.1396639110045,5848.933218250565
1997-02-24,Stock_13,SELL,58,97.59446358999983,5660.47888821999
1997-02-24,Stock_14,SELL,12,352.95782387690616,4235.493886522874
1997-02-24,Stock_15,SELL,92,60.16374950457076,5535.06495442051
1997-02-24,FX_01,BUY,110,113.5801735264889,-12493.81908791378
1997-02-24,FX_05,SELL,41,100.63421477592726,4126.002805813017
1997-02-24,FX_06,BUY,121,103.07961671121949,-12472.633622057558
1997-02-24,Idx_04,SELL,224,170.9890489668093,38301.54696856528
1997-03-07,Stock_15,BUY,5,56.414376560763145,-282.0718828038157
1997-03-07,Idx_04,SELL,6,162.73296060944153,976.3977636566492
1997-03-10,Stock_13,BUY,5,93.41929176656464,-467.0964588328232
1997-03-11,Stock_02,BUY,6,148.6573929033746,-914.038080599793
1997-03-11,Stock_04,BUY,5,236.55272185255836,-1341.5305174856658
1997-03-11,Stock_07,SELL,18,297.63229032353627,5301.638063027181
1997-03-11,Stock_12,BUY,5,183.23790001236856,-938.8837825313435
1997-03-11,Stock_13,BUY,6,93.8716127906468,-563.2296767438808
1997-03-11,Stock_15,BUY,10,56.33989590048891,-563.3989590048891
1997-03-11,FX_01,SELL,15,113.4233846036092,1701.3507690541378
1997-03-11,FX_05,SELL,41,101.0514328238515,4143.108745777911
1997-03-11,FX_06,SELL,16,102.47702931194571,1639.6324689911314
1997-03-12,Stock_06,BUY,5,157.14457330875777,-905.2542938322758
