Date,Cash,Idx_01_Shares,Idx_01_Value,Stock_02_Shares,Stock_02_Value,Comm_04_Shares,Comm_04_Value,Stock_01_Shares,Stock_01_Value,Stock_04_Shares,Stock_04_Value,Stock_11_Shares,Stock_11_Value,Stock_06_Shares,Stock_06_Value,Stock_14_Shares,Stock_14_Value,Comm_02_Shares,Comm_02_Value,Comm_01_Shares,Comm_01_Value,Idx_04_Shares,Idx_04_Value,Stock_09_Shares,Stock_09_Value,FX_05_Shares,FX_05_Value,FX_03_Shares,FX_03_Value,Stock_13_Shares,Stock_13_Value,Stock_10_Shares,Stock_10_Value,Stock_03_Shares,Stock_03_Value,Comm_06_Shares,Comm_06_Value,Stock_07_Shares,Stock_07_Value,Stock_08_Shares,Stock_08_Value,Stock_15_Shares,Stock_15_Value,Comm_03_Shares,Comm_03_Value,FX_01_Shares,FX_01_Value,Stock_05_Shares,Stock_05_Value,FX_06_Shares,FX_06_Value,Stock_12_Shares,Stock_12_Value,FX_02_Shares,FX_02_Value,Idx_02_Shares,Idx_02_Value,Comm_05_Shares,Comm_05_Value,Idx_03_Shares,Idx_03_Value,FX_04_Shares,FX_04_Value,Total_Value
1997-04-15,35817.78605873,689,44987.82616801251,0,0.0,995,50189.453988110145,0,0.0,0,0.0,0,0.0,0,0.0,128,51471.93855775584,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,494,60907.78473235435,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,243374.78950496283
1997-04-16,35817.78605873,689,44865.82539983819,0,0.0,995,50024.66147106631,0,0.0,0,0.0,0,0.0,0,0.0,128,51391.38997376668,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,494,60872.7493529538,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,242972.41225635502
1997-04-17,35817.78605873,689,40931.29699030688,0,0.0,995,50116.21238435777,0,0.0,0,0.0,0,0.0,0,0.0,128,51262.52161796165,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,494,61643.30171807632,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,239771.11876943262
1997-04-18,35817.78605873,689,38582.77856704165,0,0.0,995,51379.646420070894,0,0.0,0,0.0,0,0.0,0,0.0,128,51939.13575255627,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,494,59786.99361845008,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,237506.3404168489
1997-04-21,35817.78605873,689,39436.78685298961,0,0.0,995,52038.829585034095,0,0.0,0,0.0,0,0.0,0,0.0,128,51842.47276248045,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,494,59104.01121241797,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,238239.88647165213
1997-04-22,35817.78605873,689,44621.82386348957,0,0.0,995,51928.96499660755,0,0.0,0,0.0,0,0.0,0,0.0,128,51890.80258277236,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,494,58911.388528979805,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,243170.7660305793
1997-04-23,35817.78605873,689,40931.29699030688,0,0.0,995,51544.443302710686,0,0.0,0,0.0,0,0.0,0,0.0,128,52128.64666130224,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,494,58491.08313015497,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,238913.25614320478
1997-04-24,35817.78605873,689,40961.7979095324,0,0.0,995,52350.1096751786,0,0.0,0,0.0,0,0.0,0,0.0,128,52678.14757390798,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,494,59016.44947084355,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,240824.29068819256
1997-04-25,35817.78605873,689,40931.29699030688,0,0.0,995,52130.38049832554,0,0.0,0,0.0,0,0.0,0,0.0,128,52768.36279185393,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,494,59244.115751198246,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,240891.9420904146
1997-04-28,35817.78605873,689,39894.28900646135,0,0.0,995,51452.888023823245,0,0.0,0,0.0,0,0.0,0,0.0,128,53711.53954951949,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,494,59226.59189836097,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,240103.09453689508
1997-04-29,35817.78605873,689,40321.29314943532,0,0.0,995,53247.331326533946,0,0.0,0,0.0,0,0.0,0,0.0,128,53268.646268783654,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,494,58175.87154325782,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,240830.92834674075
1997-04-30,2159.873220595313,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,283,47324.16711620288,116,47301.05406943654,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,409,47324.90457950189,0,0.0,0,0.0,384,47300.2925972962,0,0.0,0,0.0,749,47376.52780069255,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,238786.81938372535
1997-05-01,2159.873220595313,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,283,47054.36738315109,116,46371.97343957503,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,409,47498.88209345046,0,0.0,0,0.0,384,47132.36085613376,0,0.0,0,0.0,749,46189.74026380131,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,236407.19725670695
1997-05-02,2159.873220595313,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,283,45689.90740183057,116,46371.97343957503,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,409,47310.406169857386,0,0.0,0,0.0,384,47384.25846787741,0,0.0,0,0.0,749,46123.273818681155,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,235039.69251841685
1997-05-05,2159.873220595313,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,283,45119.45961452523,116,46037.50028457598,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,409,47005.92255839552,0,0.0,0,0.0,384,47552.18593835827,0,0.0,0,0.0,749,45506.145760069405,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,233381.0873765197
1997-05-06,2159.873220595313,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,283,46707.460780392685,116,46022.63858850313,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,409,46541.95303905865,0,0.0,0,0.0,384,45537.02639781688,0,0.0,0,0.0,749,45696.03573038091,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,232664.98775674758
1997-05-07,2159.873220595313,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,283,46753.710040032376,116,46208.45835704799,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,409,46367.9653197537,0,0.0,0,0.0,384,45285.1330567548,0,0.0,0,0.0,749,45230.812345159866,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,232005.95233934402
1997-05-08,2159.873220595313,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,283,47254.79787117591,116,47011.18118004173,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,409,46527.44782584323,0,0.0,0,0.0,384,46264.72491527869,0,0.0,0,0.0,749,45923.89534863071,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,235141.9203615656
1997-05-09,2159.873220595313,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,283,47262.50762926004,116,46780.76418136977,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,409,46454.96258119164,0,0.0,0,0.0,384,46236.73486819108,0,0.0,0,0.0,749,45477.66461187007,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,234372.50709247793
1997-05-12,2159.873220595313,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,283,47116.017581228734,116,47174.69929804591,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,409,46512.95962155511,0,0.0,0,0.0,384,46180.759044697465,0,0.0,0,0.0,749,44680.150731668284,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,233824.45949779078
1997-05-13,2159.873220595313,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,283,47563.14639464844,116,47174.69929804591,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,409,46512.95962155511,0,0.0,0,0.0,384,46432.652385759546,0,0.0,0,0.0,749,44680.150731668284,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,234523.48165227257
1997-05-14,2159.873220595313,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,283,48218.438676339996,116,47984.84386264466,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,409,46034.484889002815,0,0.0,0,0.0,384,46138.77824474765,0,0.0,0,0.0,749,46351.14386958596,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,236887.56276291644
1997-05-15,2159.873220595313,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,283,48163.81086032451,116,46684.138873079115,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,409,45976.4912504248,0,0.0,0,0.0,384,44557.434539293,0,0.0,0,0.0,749,45496.657260330474,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,233038.4060040472
1997-05-16,2159.873220595313,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,283,48663.08271832895,116,46483.4665148928,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,409,45817.00194076434,0,0.0,0,0.0,384,43941.691939500015,0,0.0,0,0.0,749,46161.25389927445,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,233226.3702333559
1997-05-19,2159.873220595313,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,283,47500.72986519494,116,45487.49611079491,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,409,46135.9771582998,0,0.0,0,0.0,384,43186.007645632184,0,0.0,0,0.0,749,44993.459010843624,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,229463.5430113608
1997-05-20,2159.873220595313,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,283,47882.98988875846,116,45561.822804022006,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,409,48310.840658539084,0,0.0,0,0.0,384,42892.12923393871,0,0.0,0,0.0,749,44604.19057048167,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,231411.84637633525
1997-05-21,2159.873220595313,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,283,47742.56546967768,116,45420.60937203567,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,409,49427.26242437681,0,0.0,0,0.0,384,43521.86685727548,0,0.0,0,0.0,749,45601.09335338892,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,233873.27069734986
1997-05-22,2159.873220595313,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,283,47266.71084074569,116,45323.9749573136,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,409,49340.265162938864,0,0.0,0,0.0,384,44753.352056861455,0,0.0,0,0.0,749,44119.98496945523,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,232964.16120791016
1997-05-23,2159.873220595313,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,283,47399.327968658115,116,44996.94175678239,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,409,49296.76993400536,0,0.0,0,0.0,384,44221.5753276497,0,0.0,0,0.0,749,44034.541524857195,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,232109.0297325481
1997-05-26,2159.873220595313,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,283,46658.22050617095,116,44469.230127110604,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,409,50717.68211487588,0,0.0,0,0.0,384,43913.70189241241,0,0.0,0,0.0,749,43142.074835008396,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,231060.78269617353
1997-05-27,2159.873220595313,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,283,46275.95583817484,116,44365.17397078354,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,409,51109.15958599023,0,0.0,0,0.0,384,43927.69691595621,0,0.0,0,0.0,749,42733.813746186046,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,230571.67327768618
1997-05-28,2159.873220595313,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,283,45745.48268209253,116,43748.26788085752,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,409,49731.75283940961,0,0.0,0,0.0,384,43493.87681018789,0,0.0,0,0.0,749,42211.62284823879,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,227090.87628138164
1997-05-29,2159.873220595313,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,283,47001.46729605566,116,42232.022766078546,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,409,48977.80152004085,0,0.0,0,0.0,384,44025.65781008123,0,0.0,0,0.0,749,40122.8801217598,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,224519.7027346114
1997-05-30,1682.3582453847866,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,122,44564.952119273315,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,376,44759.456373057925,242,44739.724760919686,0,0.0,394,44770.11586114457,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,346,44810.39095713702,0,0.0,0,0.0,0,0.0,225326.99831691734
1997-06-02,1682.3582453847866,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,122,45049.61278040548,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,376,45185.990698903064,242,44875.47021246366,0,0.0,394,45200.873888218695,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,346,43948.65094313471,0,0.0,0,0.0,0,0.0,225942.9567685104
1997-06-03,1682.3582453847866,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,122,44666.57848082219,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,376,44519.52886019892,242,44576.83778055151,0,0.0,394,45746.50335165092,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,346,44322.419517801194,0,0.0,0,0.0,0,0.0,225514.22623640954
1997-06-04,1682.3582453847866,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,122,45432.64707998875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,376,46159.02623433661,242,44766.87889221821,0,0.0,394,45818.29635616327,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,346,44986.89488396888,0,0.0,0,0.0,0,0.0,228846.1016920605
1997-06-05,1682.3582453847866,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,122,44572.7705140031,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,376,45172.66834221929,242,44251.059618990395,0,0.0,394,47613.121468972095,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,346,44540.44488663853,0,0.0,0,0.0,0,0.0,227832.4230762082
1997-06-06,1682.3582453847866,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,122,44713.47607926259,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,376,44786.1104683668,242,44848.31608116514,0,0.0,394,47814.141005227255,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,346,44571.595417719785,0,0.0,0,0.0,0,0.0,228415.99729712636
1997-06-09,1682.3582453847866,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,122,44713.47607926259,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,376,44386.233365144326,242,45527.018133936355,0,0.0,394,48259.25850958329,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,346,44457.38310347328,0,0.0,0,0.0,0,0.0,229025.72743678463
1997-06-10,1682.3582453847866,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,122,44791.64725662211,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,376,45026.047363167134,242,45418.42261286613,0,0.0,394,48359.76608676224,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,346,45069.94721755698,0,0.0,0,0.0,0,0.0,230348.1887823594
1997-06-11,1682.3582453847866,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,122,45393.56149130898,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,376,45172.66834221929,242,45689.90091347976,0,0.0,394,48460.27804583842,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,346,45879.785429052456,0,0.0,0,0.0,0,0.0,232278.55246728368
1997-06-12,1682.3582453847866,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,122,45307.57191921967,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,376,45652.51398599596,242,45825.64216419896,0,0.0,394,47885.934009739605,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,346,45775.95820009589,0,0.0,0,0.0,0,0.0,232129.97852463488
1997-06-13,1682.3582453847866,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,122,43009.369314204596,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,376,44972.72979060804,242,45146.94011142776,0,0.0,394,47871.57453245767,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,346,44883.072379800906,0,0.0,0,0.0,0,0.0,227566.04437388378
1997-06-16,1682.3582453847866,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,122,43243.87646131402,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,376,45545.87258625024,242,45174.094242726256,0,0.0,394,48130.031977840496,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,346,45495.631769096035,0,0.0,0,0.0,0,0.0,229271.86528261183
1997-06-17,1682.3582453847866,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,122,43134.438090004514,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,376,45972.410039409144,242,45282.68136214694,0,0.0,394,48474.63752312034,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,346,45526.77285060014,0,0.0,0,0.0,0,0.0,230073.29811066584
1997-06-18,1682.3582453847866,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,122,42391.81829005817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,376,45146.00486496907,242,45608.45952370806,0,0.0,394,49005.903127373414,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,346,45277.59695068153,0,0.0,0,0.0,0,0.0,229112.14100217502
1997-06-19,1682.3582453847866,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,122,42587.24942594155,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,376,45039.37597447846,242,46178.56605540905,0,0.0,394,49192.56756824388,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,346,45609.84408334254,0,0.0,0,0.0,0,0.0,230289.96135280028
1997-06-20,1682.3582453847866,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,122,43025.00610366417,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,376,48878.17865245713,242,45771.3465040762,0,0.0,394,48704.37601393933,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,346,45557.923381681394,0,0.0,0,0.0,0,0.0,233619.18890120302
1997-06-23,1682.3582453847866,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,122,42626.33182213674,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,376,48918.176995646216,242,46857.26390735549,0,0.0,394,48804.883591118276,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,346,44997.27996925883,0,0.0,0,0.0,0,0.0,233886.29453090034
1997-06-24,1682.3582453847866,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,122,40539.17798755717,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,376,48718.2353167212,242,47671.703010021134,0,0.0,394,49092.055609167684,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,346,45640.98516484664,0,0.0,0,0.0,0,0.0,233344.51533369863
1997-06-25,1682.3582453847866,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,122,39366.61990461798,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,376,48265.03125899831,242,48024.622700406464,0,0.0,394,48201.82498235285,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,346,45339.888563266904,0,0.0,0,0.0,0,0.0,230880.34565502728
1997-06-26,1682.3582453847866,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,122,40851.85311954153,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,376,48385.004397369135,242,49273.42708405391,0,0.0,394,46852.11299200282,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,346,46004.36865422319,0,0.0,0,0.0,0,0.0,233049.12449257536
1997-06-27,1682.3582453847866,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,122,40414.10282678808,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,376,48518.29989242374,242,49191.98149345743,0,0.0,394,47311.589973640774,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,346,46751.891629190395,0,0.0,0,0.0,0,0.0,233870.2240608852
1997-06-30,44033.09950156919,867,46593.095292454214,0,0.0,0,0.0,0,0.0,176,46439.54270961205,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,498,46575.01029399359,0,0.0,0,0.0,0,0.0,221,46529.99832820847,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,230170.7461258375
1997-07-01,44033.09950156919,867,50008.89637971892,0,0.0,0,0.0,0,0.0,176,45626.961346670825,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,498,45959.453279004694,0,0.0,0,0.0,0,0.0,221,46694.36560948128,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,232322.7761164449
1997-07-02,44033.09950156919,867,54729.61538260198,0,0.0,0,0.0,0,0.0,176,45480.314313017916,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,498,46922.93227059616,0,0.0,0,0.0,0,0.0,221,45903.85871232183,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,237069.82018010708
1997-07-03,44033.09950156919,867,49241.30083540013,0,0.0,0,0.0,0,0.0,176,45840.79805990361,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,498,46006.28902786876,0,0.0,0,0.0,0,0.0,221,45614.27352049847,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,230735.76094524015
